userId,movieId,vote_average
139,tt0270707,4.897
672,tt0033836,7.454
198,tt8829128,6.461
358,tt0057846,6.912
37,tt0079638,7.183
405,tt0763840,5.431
935,tt1792647,7.0
20,tt0069400,7.209
581,tt1785394,7.552
247,tt2924442,4.869
204,tt0114048,5.085
702,tt1705773,3.889
643,tt0051773,6.569
660,tt1891923,4.431
372,tt0040823,6.646
806,tt0042369,6.9
77,tt0078326,7.127
293,tt0048449,7.673
818,tt0067341,6.248
779,tt0279079,7.412
593,tt5271772,6.673
191,tt0309912,6.876
639,tt1173687,6.67
991,tt2283584,6.487
894,tt6142314,6.356
688,tt4213806,6.039
232,tt2401715,6.694
362,tt3134058,7.3
732,tt15708426,6.911
845,tt0116168,5.431
301,tt0061523,6.135
221,tt0356614,6.105
594,tt0162983,5.158
802,tt11930126,6.836
204,tt0380268,7.286
694,tt0120133,5.4
648,tt0050569,8.089
473,tt10096842,5.783
130,tt1935929,5.0
76,tt9789686,7.836
862,tt0106215,6.204
166,tt1277936,6.007
388,tt2381375,6.845
355,tt2043932,5.9
577,tt0078350,4.941
96,tt1259573,6.951
665,tt7245176,6.507
322,tt0056552,6.671
628,tt0037075,6.885
504,tt2896036,6.78
861,tt15022184,5.8
162,tt4695548,6.789
350,tt0054042,8.645
846,tt0085384,4.717
484,tt0064793,7.533
312,tt1234543,4.586
9,tt0079482,6.1
89,tt4685806,4.052
792,tt4819498,6.0
822,tt0250809,7.24
507,tt0478125,4.5
552,tt0981072,6.382
2,tt0937237,6.1
90,tt4872078,5.8
658,tt4630444,6.227
946,tt0210075,6.243
78,tt3534842,4.707
434,tt0461642,5.563
420,tt0058092,7.007
398,tt4966532,6.056
182,tt0061407,6.987
133,tt0424908,6.401
607,tt0086543,6.7
767,tt7807000,7.497
984,tt0050556,6.1
125,tt5664684,7.275
726,tt0048445,6.599
57,tt4896168,6.44
617,tt0058390,7.007
168,tt7515456,5.864
410,tt6085482,7.0
815,tt10192566,5.854
234,tt0116790,7.407
495,tt0065780,7.394
193,tt0161292,6.778
984,tt3707114,7.351
396,tt1895299,6.868
797,tt15430628,7.4
22,tt2338424,6.3
847,tt5091530,6.142
8,tt7895904,4.583
819,tt3848892,6.7
225,tt0097100,5.2
659,tt0470765,5.834
937,tt0188913,7.652
108,tt0274711,5.291
811,tt0343121,7.838
498,tt3513054,5.709
174,tt9883832,7.642
789,tt8046498,6.745
254,tt3719896,7.109
497,tt5629524,5.474
647,tt2147459,4.993
646,tt0119889,4.596
298,tt0780548,6.3
687,tt1704292,6.709
177,tt0469055,5.97
341,tt3404158,6.9
919,tt2396721,5.017
998,tt0161389,6.0
652,tt8242160,5.821
995,tt0255198,6.6
0,tt0057051,6.483
20,tt0107983,6.152
468,tt17491040,6.639
313,tt1728196,7.262
85,tt6413868,6.384
813,tt0164538,6.9
161,tt0082247,6.603
912,tt1427298,4.844
793,tt1707391,4.642
541,tt5847286,6.8
941,tt3124800,7.444
485,tt0361925,5.1
850,tt0105466,6.087
680,tt0027126,6.667
521,tt0059793,6.606
719,tt0055312,7.24
129,tt0060490,6.68
105,tt0091637,5.817
153,tt0030128,6.6
731,tt1193088,5.41
594,tt3321254,6.887
66,tt4629266,7.29
290,tt0117398,7.158
578,tt0113965,5.1
487,tt12200256,8.32
933,tt0159784,6.117
27,tt0066892,6.71
260,tt8884906,6.683
22,tt1595366,7.323
254,tt0032155,7.207
824,tt0111001,5.6
744,tt10847306,7.337
760,tt2271565,6.323
543,tt2172071,5.757
588,tt4900716,6.967
714,tt4511200,6.803
301,tt0137338,5.95
370,tt0140796,4.893
447,tt0044760,6.7
515,tt0064064,6.423
787,tt0048393,6.943
951,tt2082221,6.903
518,tt6769508,7.137
584,tt0061135,6.569
299,tt5265960,5.933
841,tt0111573,5.21
0,tt14575898,7.28
157,tt4513316,6.373
904,tt0116378,6.8
847,tt0307156,5.473
418,tt0091055,5.247
374,tt0063035,5.8
327,tt0114134,6.487
173,tt1757769,6.2
652,tt11540726,6.11
844,tt5574166,6.47
142,tt1961324,6.59
695,tt0089006,6.88
298,tt0468526,6.297
419,tt0222368,5.653
60,tt0079082,5.235
997,tt0067633,7.26
749,tt0363473,6.265
995,tt6293042,6.826
346,tt0086510,6.651
368,tt0120142,6.111
331,tt0203425,5.218
617,tt7555774,7.114
813,tt0765458,6.9
751,tt1727587,7.443
996,tt0045709,7.6
179,tt0039251,7.52
714,tt0278295,5.872
633,tt2980708,5.527
283,tt0436078,5.849
993,tt0057643,7.527
749,tt0043313,7.836
115,tt5328350,6.279
975,tt0036872,6.785
255,tt0054814,6.856
746,tt4635372,7.0
805,tt3696180,5.893
628,tt0067690,6.299
262,tt4230700,5.128
370,tt0082245,5.477
45,tt0123209,6.359
355,tt8436026,6.765
498,tt2955096,5.114
312,tt0029808,7.168
538,tt0030448,7.312
338,tt0039739,7.5
565,tt0888496,6.607
246,tt2425618,6.329
706,tt6485928,5.456
200,tt6967980,6.735
137,tt1037850,7.628
823,tt0076709,5.57
151,tt3591568,6.9
950,tt3335192,6.872
668,tt0150980,7.185
485,tt0071866,6.742
589,tt0466816,6.581
13,tt0093044,6.178
879,tt2323836,7.5
192,tt21477618,7.9
835,tt0056983,5.611
736,tt1530983,5.98
974,tt0060748,6.831
965,tt0369281,6.1
497,tt0417072,6.831
442,tt0056575,6.507
895,tt0183678,5.956
782,tt8223844,6.615
78,tt1339302,7.1
754,tt22010428,8.993
76,tt0084088,6.3
84,tt0033553,6.4
805,tt0239949,4.747
923,tt0101988,5.596
922,tt0129511,5.041
80,tt0893382,6.845
164,tt0210382,5.584
822,tt2317337,6.78
921,tt0018528,7.497
714,tt0104670,5.635
202,tt1753887,6.858
240,tt4779496,7.68
225,tt6802896,7.196
964,tt0043132,7.169
841,tt0186045,5.5
86,tt12615474,7.6
32,tt0052654,7.412
751,tt0289635,5.855
894,tt0351887,6.02
327,tt0800003,4.818
27,tt1646967,7.828
754,tt1111948,6.088
808,tt0087344,6.6
765,tt1579361,7.426
791,tt0054022,6.463
665,tt0109067,6.226
127,tt11819890,7.196
499,tt0083789,6.855
884,tt22695080,7.0
801,tt1703049,7.52
870,tt0106417,7.9
932,tt0496634,5.87
750,tt0126250,6.4
88,tt5764096,7.297
218,tt21307994,5.7
466,tt9185542,6.213
452,tt0103110,7.061
61,tt1148261,6.7
311,tt0141974,6.9
36,tt3198698,6.882
730,tt0103035,6.236
838,tt3624624,5.041
243,tt3675748,5.946
235,tt8430598,6.034
620,tt1068773,7.4
643,tt4940416,6.267
139,tt6350304,6.314
89,tt7668724,6.814
655,tt2458776,7.347
487,tt1480660,7.3
813,tt0073260,5.639
281,tt6859352,6.0
582,tt0081059,7.3
255,tt3044244,6.9
739,tt0120070,7.153
134,tt1843303,4.922
841,tt0430164,6.728
188,tt0204700,5.769
789,tt0491244,7.3
3,tt0097790,6.112
485,tt5700182,5.633
710,tt3528756,6.9
857,tt0432289,6.1
428,tt6197484,5.65
405,tt2113636,5.646
956,tt0167926,7.116
173,tt0014624,6.799
170,tt0156794,7.629
190,tt0059797,6.753
248,tt0056846,6.789
839,tt0068505,5.963
64,tt1161418,5.7
979,tt1735862,5.085
999,tt6197494,5.711
874,tt0247380,7.663
519,tt0173714,7.286
141,tt0816539,5.639
896,tt0095975,6.034
822,tt1575539,6.983
658,tt7103168,6.684
493,tt8241000,6.356
850,tt0063056,6.844
929,tt2236054,6.259
327,tt1785288,6.296
322,tt5662106,8.497
261,tt0111579,7.143
904,tt0065794,6.656
741,tt1073223,7.3
853,tt0105402,5.2
609,tt0100912,6.578
616,tt5431600,3.793
5,tt0098519,5.68
361,tt0076095,6.9
40,tt2260850,7.075
545,tt0109305,6.041
795,tt8342680,5.6
180,tt4459156,6.7
927,tt3916354,3.7
82,tt0161860,7.02
261,tt1314177,6.48
67,tt8359822,6.279
572,tt28240284,7.769
936,tt0995031,6.595
624,tt2008006,7.48
423,tt2980794,7.3
151,tt20916568,6.668
370,tt11618536,7.0
862,tt0254871,4.459
13,tt0384696,6.6
104,tt9665968,7.199
86,tt6054846,6.219
325,tt0245046,6.0
412,tt1107816,4.11
949,tt3065132,6.7
953,tt2704454,7.144
942,tt0267248,4.8
16,tt3346224,5.589
77,tt2936180,6.873
916,tt3506302,5.8
459,tt0190861,6.13
511,tt8307082,6.62
496,tt1318044,5.021
239,tt3544014,7.312
824,tt0018192,7.7
343,tt0040558,7.295
276,tt0475723,6.534
571,tt0115710,5.7
542,tt3294200,5.082
735,tt1308736,5.8
298,tt0040872,6.805
93,tt4901356,5.548
890,tt15469820,7.021
331,tt6322922,6.685
693,tt2111392,5.13
477,tt7654872,5.0
974,tt0042004,5.986
389,tt8660492,8.144
664,tt0279064,7.1
943,tt0098068,5.771
816,tt0093488,8.068
879,tt0107611,5.709
673,tt6874762,5.699
42,tt3894312,4.675
181,tt0073820,6.247
961,tt0433416,6.795
967,tt0362004,6.216
459,tt1682181,7.197
487,tt2186715,6.555
65,tt12585254,6.753
181,tt0828154,7.274
146,tt0460812,7.106
175,tt0084565,6.582
593,tt6817944,6.466
399,tt0109770,4.414
418,tt0063121,6.179
824,tt0135696,7.159
785,tt0326429,6.531
858,tt0380798,6.5
817,tt4171544,6.672
859,tt9507276,8.1
806,tt5456104,6.807
902,tt1019454,7.09
986,tt0110214,5.1
958,tt0118073,5.8
2,tt3060492,6.721
598,tt0379306,6.272
405,tt0150742,8.917
152,tt0046159,7.0
668,tt10123698,7.221
396,tt14599938,7.834
649,tt1641975,5.366
774,tt14500584,7.2
330,tt1659216,4.448
292,tt4169250,7.159
385,tt5929654,6.586
399,tt3687186,6.555
898,tt3804114,6.955
930,tt0188766,7.2
585,tt2222052,6.393
525,tt6972372,5.593
941,tt0381442,5.77
95,tt0060121,6.2
668,tt13051724,6.452
539,tt2077886,8.431
797,tt0077533,4.219
563,tt5098548,6.952
68,tt0181396,5.8
889,tt17219484,5.752
76,tt0081748,5.897
223,tt0382330,7.2
416,tt0071571,6.121
892,tt4729560,6.148
78,tt0133985,6.069
143,tt6624144,6.114
104,tt0087100,6.321
626,tt0757061,6.783
535,tt0110146,5.123
289,tt0077248,7.4
102,tt2153963,7.024
488,tt0348568,7.514
641,tt3072732,6.486
466,tt7286836,4.121
589,tt0086356,5.962
910,tt13701962,6.59
681,tt0038988,7.124
756,tt0142371,6.831
262,tt0100024,6.955
434,tt1067920,7.2
808,tt0130236,4.573
467,tt1711366,5.934
337,tt2586070,7.795
438,tt5157456,4.9
164,tt5227746,5.625
721,tt1786751,6.358
767,tt0762110,6.913
790,tt0081506,6.867
36,tt1220214,5.851
266,tt0252480,6.571
826,tt14315566,6.108
435,tt1613062,7.184
852,tt0102095,6.163
13,tt0336325,5.6
129,tt3413018,7.059
501,tt0096804,4.674
350,tt7600716,5.972
707,tt0446687,6.108
775,tt0322918,7.483
289,tt0242888,6.525
636,tt0049010,7.2
752,tt18274606,6.6
742,tt0844671,4.7
937,tt5843670,5.771
150,tt0162973,6.712
687,tt0084390,7.41
180,tt11893274,7.09
185,tt6933454,6.555
852,tt0121210,7.34
768,tt0462485,5.944
221,tt0105717,4.955
48,tt1581835,5.719
726,tt0418131,5.785
545,tt0056800,7.031
501,tt9071456,6.3
869,tt5736592,5.375
311,tt0084684,6.049
57,tt0063501,7.257
363,tt0247303,5.17
191,tt11992694,6.413
688,tt0031225,7.142
623,tt0059415,7.1
561,tt0272790,6.104
825,tt2246673,6.58
559,tt3089388,7.231
630,tt14250912,6.773
29,tt0220627,6.409
686,tt0118541,4.99
192,tt0093996,5.091
642,tt11131464,6.556
269,tt0086973,5.671
779,tt0810945,5.594
553,tt0065073,6.1
766,tt0098481,7.58
350,tt7394674,5.787
942,tt0023037,7.098
227,tt6108090,7.352
423,tt6710826,4.7
908,tt1381505,5.399
369,tt2125501,7.206
3,tt0087622,5.833
853,tt0098019,7.154
606,tt1299653,5.318
746,tt7299298,6.587
919,tt0192657,6.42
412,tt1954299,7.713
730,tt0103850,6.538
205,tt0087197,6.252
68,tt8383694,7.08
927,tt0112438,5.2
928,tt0057128,6.552
991,tt1133993,5.07
382,tt0887971,5.308
259,tt0054177,7.094
730,tt4613254,7.178
869,tt24223450,6.7
601,tt22769820,6.5
313,tt0359423,6.507
115,tt8009906,6.311
860,tt0044357,7.1
868,tt0106336,6.413
113,tt13660916,5.976
500,tt0092112,6.1
512,tt7080422,7.168
102,tt0203092,5.3
69,tt1343703,7.266
196,tt3118958,5.815
701,tt10706602,7.704
912,tt0054777,6.51
606,tt1059950,7.0
238,tt0095895,7.266
437,tt0022458,7.2
884,tt2815902,6.262
975,tt0045062,7.364
558,tt0078916,6.371
51,tt0288439,7.1
720,tt2215537,6.727
88,tt2062969,6.759
808,tt0091142,5.661
166,tt17041964,7.185
740,tt0070359,7.5
856,tt0442207,6.241
513,tt0238924,6.65
256,tt0245120,5.3
670,tt1673734,6.4
351,tt2262345,7.399
372,tt3627704,4.926
867,tt0425326,6.38
637,tt0478209,7.567
517,tt8179470,7.204
44,tt7962932,6.218
19,tt0076544,6.173
783,tt1047011,6.873
710,tt0047630,6.412
25,tt7880466,6.1
705,tt0150111,4.014
96,tt9318772,6.366
272,tt6061074,6.444
181,tt0114885,6.183
734,tt0065782,7.644
780,tt0049782,6.468
357,tt0109962,6.915
460,tt0082479,5.486
662,tt0086325,4.437
440,tt5779540,5.574
260,tt0102598,6.007
424,tt1521090,6.486
138,tt9845110,7.095
12,tt8329290,5.829
416,tt2980554,5.831
42,tt0057443,7.0
397,tt0927619,7.7
962,tt2070862,6.44
765,tt0035432,6.951
259,tt4437640,5.831
245,tt0374584,6.074
818,tt9501310,6.2
168,tt0042276,7.2
940,tt1714209,5.813
987,tt2808986,6.539
818,tt7672068,6.6
505,tt0366526,7.0
237,tt0092546,6.039
358,tt0107664,5.94
961,tt0115495,5.718
58,tt0096866,6.349
493,tt2991296,5.408
890,tt4523910,7.701
273,tt0191043,7.5
980,tt5540992,6.5
982,tt0217756,5.257
317,tt5739680,7.092
154,tt1600058,6.5
6,tt6931414,6.8
704,tt0404802,6.359
835,tt7098658,7.238
583,tt1087842,4.926
780,tt1017464,5.211
103,tt22394702,5.507
850,tt3303728,6.918
954,tt0284929,5.729
748,tt0062038,6.773
99,tt6270596,5.379
926,tt5231916,5.872
611,tt14042038,6.067
729,tt0196857,5.624
301,tt3090670,6.0
294,tt5253282,7.1
89,tt0027260,7.3
614,tt12944538,6.479
64,tt0038499,6.404
904,tt5207204,6.94
925,tt0118983,6.833
688,tt0082970,7.057
403,tt0243609,6.344
190,tt1663321,7.046
489,tt0099818,6.8
793,tt0463953,6.582
361,tt6513406,7.631
731,tt0108289,7.3
405,tt3159812,7.507
695,tt0103976,6.6
119,tt6947294,5.22
150,tt0060545,7.44
558,tt7921248,6.071
413,tt0079315,6.617
343,tt8998472,5.926
121,tt1083462,5.745
640,tt0438859,6.777
297,tt4337690,6.0
614,tt4919484,6.567
18,tt1610525,6.2
267,tt0072752,5.5
651,tt1650453,7.319
397,tt0093995,5.606
815,tt2990836,8.142
550,tt4065212,5.3
673,tt8765496,6.22
313,tt9882084,8.1
612,tt3112654,6.323
231,tt0091178,5.369
308,tt2990126,6.156
638,tt0082146,6.6
135,tt0112541,6.603
210,tt3096858,5.603
172,tt0081793,5.4
615,tt4934950,7.468
283,tt0083000,6.507
205,tt4145178,7.5
490,tt4126694,6.291
773,tt6172460,6.617
455,tt0037514,6.734
937,tt0073036,6.312
181,tt0480269,6.376
358,tt2149360,6.472
61,tt0049169,5.9
14,tt5961314,7.128
253,tt1464535,5.94
583,tt6433456,7.207
118,tt0102592,6.582
341,tt5816374,6.361
716,tt3970482,8.082
371,tt1579232,4.579
415,tt0061937,6.639
692,tt0066423,5.293
185,tt6684884,6.871
356,tt0108339,5.518
688,tt0015400,7.318
571,tt0049778,7.2
379,tt0207639,7.7
177,tt3305844,3.904
863,tt0102728,6.336
680,tt6237268,5.482
630,tt0082696,5.025
297,tt12971924,5.632
609,tt0064175,6.0
704,tt0092929,7.0
114,tt2818654,5.8
92,tt10935560,4.6
854,tt0032071,6.929
869,tt0291172,7.5
602,tt3257582,6.439
622,tt13606158,6.918
190,tt6435934,5.386
730,tt0042384,5.748
929,tt0066319,7.129
437,tt7517054,7.8
190,tt0993789,6.718
976,tt0067713,6.0
359,tt2035630,6.8
216,tt11269026,6.432
776,tt1176251,5.664
882,tt0044060,7.425
447,tt7649320,6.254
630,tt1648186,6.718
592,tt0036931,6.043
935,tt1226232,6.189
532,tt3305316,6.579
931,tt3405714,5.846
67,tt4874206,6.536
456,tt0041268,7.2
678,tt4608402,6.82
139,tt7460806,5.9
528,tt0074554,6.893
402,tt0245929,8.125
980,tt15441472,5.9
968,tt0192175,6.664
59,tt5985052,6.275
949,tt4622682,6.839
402,tt5843850,5.607
231,tt23808016,6.868
265,tt0092638,6.529
872,tt0357110,6.077
981,tt4307692,5.835
628,tt2193418,4.4
248,tt1247662,5.594
206,tt1510985,7.799
916,tt0059125,6.468
766,tt6340640,6.558
910,tt10589914,6.54
713,tt0068230,5.964
178,tt6616074,4.1
843,tt3745620,7.781
728,tt4483220,5.3
819,tt0047444,7.194
174,tt0319524,5.446
729,tt2495980,5.7
940,tt16306510,8.59
145,tt12221748,7.442
590,tt9537532,5.46
937,tt0078763,7.482
130,tt4411618,5.9
485,tt0058642,7.7
723,tt1566501,6.691
118,tt10189300,7.414
766,tt0368774,5.896
940,tt1176410,5.158
600,tt6597246,5.806
122,tt0074157,5.036
258,tt0059418,6.629
189,tt0079788,5.482
759,tt2290567,7.191
716,tt13611770,6.673
891,tt0054494,6.6
105,tt9531772,5.802
715,tt14318430,5.982
489,tt0113097,6.151
180,tt0889588,6.719
19,tt0068284,5.511
341,tt5378092,6.82
297,tt1127877,6.054
248,tt0057251,7.248
888,tt1512240,6.676
265,tt0209463,7.183
396,tt0028691,7.378
161,tt4126340,4.932
548,tt1208647,5.6
68,tt11614912,5.2
849,tt1886644,5.068
354,tt0117412,5.856
103,tt5390066,4.95
323,tt0110882,7.367
29,tt11116374,4.417
639,tt21426434,5.237
175,tt0068334,6.522
713,tt1032856,7.1
104,tt0040160,7.266
264,tt1978524,5.884
63,tt0053793,7.299
268,tt1135500,5.888
51,tt0029284,6.989
697,tt0090793,6.788
497,tt2078552,5.849
20,tt1272011,7.094
638,tt8923482,7.156
784,tt5987402,7.315
528,tt0066534,7.087
989,tt0092147,5.9
375,tt1561768,5.762
794,tt0444505,5.351
998,tt7215262,7.025
667,tt2555426,5.261
23,tt2885628,5.2
732,tt7748244,7.2
50,tt0082235,6.457
654,tt4161586,5.293
18,tt1858481,5.6
664,tt0091991,5.344
684,tt1093369,5.663
201,tt0212579,7.0
128,tt5834660,7.123
452,tt21819228,7.562
338,tt0057334,6.96
540,tt1772230,5.7
868,tt4060576,5.022
136,tt0117119,5.993
213,tt0101590,6.319
344,tt1620719,5.92
878,tt0282599,7.486
367,tt0181151,5.46
760,tt1278449,7.355
268,tt0407998,6.062
571,tt4638148,5.793
956,tt1891769,7.232
104,tt1991031,5.514
459,tt1097643,6.359
704,tt0120714,6.796
457,tt1683048,7.101
947,tt0107209,6.8
57,tt3993894,5.9
535,tt5662556,5.989
315,tt0082511,5.5
771,tt0089977,5.678
699,tt0106936,6.8
648,tt14164234,6.79
47,tt1805454,7.946
506,tt6047974,7.9
787,tt6433832,6.467
408,tt1156173,6.786
629,tt1570989,5.7
756,tt1529569,6.092
996,tt0098503,5.5
339,tt4141368,4.159
986,tt3445580,6.6
236,tt1845838,7.308
992,tt0116289,5.384
616,tt0280870,5.351
793,tt3576728,6.855
753,tt7461272,6.7
586,tt0110913,5.417
53,tt0119214,4.764
621,tt0047985,6.946
866,tt6340500,7.58
900,tt2028530,7.401
163,tt4701702,6.821
78,tt1595833,5.77
822,tt0059821,6.228
429,tt0031322,6.401
775,tt0221111,6.328
434,tt2364842,4.175
525,tt7485508,7.0
984,tt1969151,7.562
683,tt0307535,5.741
180,tt0021331,7.2
206,tt0288415,5.4
975,tt0102370,6.2
275,tt0106309,6.033
306,tt0804505,5.7
170,tt0106266,5.4
75,tt0412536,6.343
861,tt5351000,5.42
701,tt0080931,5.77
972,tt2923088,4.872
597,tt0040866,7.818
944,tt0012494,7.474
942,tt0068883,7.412
934,tt4327752,6.6
158,tt1865467,6.741
157,tt0046085,6.529
974,tt0064110,6.712
32,tt1418646,6.876
65,tt10515864,6.383
522,tt0970472,6.752
737,tt15351980,6.544
15,tt3409848,6.734
717,tt14980972,7.715
671,tt21439528,7.226
519,tt10931784,5.4
111,tt0068468,5.307
720,tt1038685,5.014
261,tt0113725,7.358
5,tt0083642,6.164
154,tt3579524,6.826
99,tt2279922,6.252
89,tt16088368,5.631
624,tt0081323,6.474
229,tt9711282,6.405
628,tt0357668,7.522
98,tt1787660,7.259
188,tt1556190,7.38
675,tt2486682,7.664
877,tt9031048,5.942
298,tt0066767,6.12
421,tt1542852,6.624
977,tt5881528,5.318
882,tt7594584,6.186
569,tt3739110,5.883
849,tt3142958,7.861
435,tt0055198,7.124
60,tt9352356,5.732
271,tt1959409,5.628
89,tt4778988,6.409
743,tt2299206,5.591
12,tt0093974,4.4
841,tt6842770,5.132
575,tt0113269,6.2
228,tt4686862,6.125
797,tt0108442,6.0
68,tt2100093,6.0
825,tt2177511,7.3
841,tt0048380,7.059
649,tt0099512,4.89
960,tt3704416,5.088
374,tt0084362,7.673
721,tt0249371,6.438
917,tt0790665,5.276
504,tt0028378,7.228
840,tt0285861,6.8
254,tt9358044,6.993
581,tt0047030,6.941
285,tt0354575,6.897
331,tt0084445,5.7
7,tt4967094,7.32
650,tt0059903,5.963
514,tt0107322,6.805
244,tt1791596,6.743
722,tt0865907,5.173
387,tt4788934,5.831
552,tt3480886,6.279
556,tt1183911,6.051
894,tt1937339,7.886
562,tt1407065,5.324
355,tt5884784,5.143
379,tt0096336,7.3
285,tt0067482,7.246
255,tt9784708,7.3
948,tt0061589,7.445
6,tt8656686,5.9
537,tt1034325,7.316
199,tt12789110,7.118
104,tt0075671,5.971
263,tt0096126,7.735
228,tt3904278,5.702
362,tt0000359,7.213
221,tt1587807,3.2
672,tt4353996,6.824
582,tt0780595,5.0
730,tt0092163,7.294
513,tt5721654,6.2
601,tt1135952,6.846
189,tt0079252,6.151
635,tt0082926,6.787
352,tt1186369,6.846
668,tt0064828,7.088
837,tt1247667,5.7
267,tt0108517,5.257
612,tt15334430,6.32
65,tt4557956,5.637
884,tt4392454,4.963
599,tt2235902,6.222
892,tt0127759,6.256
927,tt4151192,5.056
913,tt0166110,4.667
20,tt22042742,5.615
899,tt0067803,6.7
216,tt0090274,5.4
264,tt0065854,6.289
667,tt2290840,7.7
408,tt0059263,6.93
973,tt3236120,6.352
631,tt1420554,7.278
847,tt13051800,5.785
846,tt0366621,7.674
855,tt1967614,5.659
355,tt0120199,5.419
668,tt1324059,7.141
843,tt0100680,6.384
466,tt0093713,7.3
338,tt0119809,6.722
831,tt11687104,5.878
722,tt1063056,5.548
566,tt0055774,6.9
246,tt0094678,5.5
784,tt0061391,6.248
830,tt1567233,7.1
37,tt0258038,5.026
155,tt0031398,6.552
196,tt0092997,6.111
479,tt0790804,4.878
920,tt0032143,7.0
568,tt3439114,5.437
728,tt0161220,4.885
360,tt8258074,7.241
363,tt8760280,6.922
374,tt0057687,6.811
888,tt0114609,6.152
496,tt0117104,6.68
924,tt0363276,5.674
205,tt2387513,6.9
850,tt0101095,6.378
321,tt1301160,6.596
592,tt0354356,6.493
43,tt5834036,6.767
319,tt0167049,6.085
319,tt0109838,5.952
849,tt0977214,5.341
514,tt2319018,5.289
319,tt1777034,7.0
754,tt3833822,7.204
271,tt0275309,7.0
325,tt0105813,5.9
39,tt15847828,6.959
732,tt0300214,6.607
17,tt1329665,7.204
55,tt0101984,6.489
866,tt16755970,7.144
164,tt21199996,6.056
525,tt5375434,6.615
630,tt0119196,5.552
819,tt0058438,7.922
93,tt3746298,5.403
694,tt0109369,5.834
921,tt0345549,7.205
976,tt7344360,7.2
469,tt4262174,6.31
324,tt0079718,6.272
57,tt5889338,7.541
170,tt0099091,5.959
907,tt0062737,6.668
236,tt1167599,5.825
333,tt6184894,6.776
225,tt0092843,6.955
554,tt0092632,5.951
384,tt6884200,6.041
929,tt0063230,6.631
589,tt8969332,7.5
380,tt8286894,7.015
560,tt1726589,5.44
873,tt0428579,5.698
654,tt13249596,6.5
490,tt0058606,6.896
5,tt1398428,4.664
791,tt0114038,7.301
319,tt9208444,6.6
670,tt0120662,4.978
512,tt5693136,6.597
846,tt0085426,6.35
862,tt0808508,6.772
989,tt0065163,7.231
425,tt0086904,6.474
137,tt9562694,4.09
451,tt0058383,6.9
586,tt0312700,3.914
268,tt2465140,5.981
529,tt7886936,7.097
18,tt4729754,6.328
536,tt14140954,7.6
392,tt0395571,7.093
320,tt0066412,6.828
140,tt0057344,7.2
995,tt6314690,6.4
354,tt2372678,6.59
48,tt0768120,7.698
951,tt3202890,5.19
802,tt0059894,7.694
890,tt0106613,4.515
347,tt0070641,7.5
536,tt0076734,7.082
188,tt0091427,6.787
7,tt7688990,6.9
914,tt0035794,6.918
536,tt6223806,6.784
707,tt0103239,5.733
270,tt6890376,7.836
540,tt0041587,7.2
325,tt1704614,5.813
405,tt8359842,6.53
753,tt13651858,5.392
707,tt0207957,6.782
710,tt12374656,7.019
834,tt13558724,5.252
298,tt0115885,4.466
13,tt3754976,7.09
542,tt1690483,6.628
618,tt0044557,6.688
250,tt5058340,6.3
947,tt0450664,6.282
306,tt0053434,6.7
151,tt0332318,4.429
627,tt0071206,6.154
492,tt0076210,5.492
281,tt15830702,7.617
905,tt0083232,6.085
689,tt8975028,6.019
61,tt0787523,6.188
531,tt3355698,7.365
407,tt1409004,6.662
324,tt0068503,6.267
573,tt0094888,6.9
294,tt0158874,8.541
351,tt3211400,6.361
952,tt1242599,5.936
217,tt1657517,6.8
576,tt0053363,6.346
539,tt3289362,7.361
253,tt0034091,6.669
160,tt0081480,6.229
451,tt0067361,6.639
681,tt0087921,7.128
43,tt4329810,7.1
365,tt0113188,6.305
60,tt0800367,5.496
883,tt6012244,5.85
513,tt0415160,4.852
750,tt1426352,6.252
677,tt0103747,5.545
147,tt3597380,6.248
517,tt0047885,6.936
75,tt0040202,6.594
862,tt2268573,3.632
735,tt0353014,6.192
173,tt0883995,6.421
161,tt0205177,4.868
107,tt4768776,6.891
458,tt1056437,6.7
239,tt0356336,5.252
787,tt0314431,5.239
554,tt0087127,4.789
786,tt0052027,6.4
941,tt0109493,5.586
366,tt0082084,5.947
789,tt0100496,6.011
298,tt0362511,5.068
280,tt0250323,6.086
760,tt0254872,4.53
938,tt0048055,6.9
342,tt1185420,6.218
523,tt7078926,6.754
324,tt18305072,6.94
509,tt0055320,7.606
278,tt0414931,6.955
471,tt0063715,6.316
378,tt0038369,6.7
844,tt0058138,7.2
4,tt0384814,5.28
199,tt1651328,6.311
474,tt9815714,5.432
542,tt3661798,6.8
117,tt0087231,6.5
895,tt1446147,5.326
70,tt0134630,5.7
337,tt0110944,6.28
991,tt2072933,5.383
801,tt0048037,7.352
351,tt3823690,7.58
914,tt1650535,6.098
877,tt0052151,6.943
822,tt0406310,6.265
331,tt0099637,5.697
679,tt1900893,7.2
761,tt0118589,4.405
42,tt5420886,5.826
820,tt1185431,6.436
799,tt0301082,7.678
54,tt14731254,7.0
473,tt12847812,6.754
844,tt0065489,7.117
680,tt0435623,6.277
874,tt3028018,7.307
480,tt0087188,7.216
358,tt0119361,6.701
434,tt6155084,5.489
750,tt0086998,6.788
336,tt1014801,5.443
890,tt6277462,6.557
384,tt0076276,7.58
890,tt2400002,7.186
197,tt1769363,6.511
444,tt0857295,5.121
28,tt0101326,5.205
